co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,season,aer_ai
0.0478436771848056,0.0361508348645841,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1894049261316072,0.1897169106739101,0.0942071793446154,10,26,12,0,-0.4578949966653088
0.0478436771848056,0.1410681473196452,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2643757442844847,0.2735745782306661,0.1566876324842756,11,26,12,0,-0.4578949966653088
0.0478436771848056,0.2999920108652232,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3159185502222537,0.3302640598303715,0.2130173402369948,12,26,12,0,-0.4578949966653088
0.0478436771848056,0.4250019972836941,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3664768372773042,0.3837256887961286,0.2711192966605275,13,26,12,0,-0.4578949966653088
0.0478436771848056,0.4428577135096269,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.4103203518328558,0.4293913630643626,0.2324078256941307,14,26,12,0,-0.4578949966653088
0.0478436771848056,0.3464288567548134,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.4112871847476213,0.4273093725381868,0.1426138930395802,15,26,12,0,-0.4578949966653088
0.0478436771848056,0.117859710793321,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3076002499616804,0.3125236589832519,0.076588942558293,16,26,12,0,-0.4578949966653088
0.0478436771848056,0.0589198689781896,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2811361465813024,0.2841533409042079,0.0633839524620356,17,26,12,0,-0.4578949966653088
0.0478436771848056,0.0290205320763761,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2534340254442126,0.2531792558034846,0.041804218646836,18,26,12,0,-0.4578949966653088
0.0478436771848056,0.0036350563234001,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2139353636824543,0.2084241326744626,0.0235604823296382,19,26,12,0,-0.4578949966653088
0.0478436771848056,0.0001797555324758,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1956068055604683,0.1864481343932557,0.0193557354831983,20,26,12,0,-0.4578949966653088
0.0478436771848056,3.9945673883518416e-05,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1920637166472121,0.1806574383843344,0.0184869861347604,21,26,12,0,-0.4578949966653088
0.0478436771848056,1.9972836941759208e-05,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1936790350535885,0.1803760883132295,0.0184869861347604,22,26,12,0,-0.4578949966653088
0.0478436771848056,1.9972836941759208e-05,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1935847098911723,0.1790511852511177,0.0184869861347604,23,26,12,0,-0.4578949966653088
0.0478436771848056,1.9972836941759208e-05,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1911853135722118,0.1761404908791422,0.0189387357959481,0,27,12,0,-0.4578949966653088
0.0478436771848056,0.0001198370216505,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1904778748540908,0.1768106155939555,0.0246377315217013,1,27,12,0,-0.4578949966653088
0.0478436771848056,0.0015578812814572,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1971219034817775,0.1872103373131579,0.036522222608333,2,27,12,0,-0.4578949966653088
0.0478436771848056,0.0138411760006391,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1971336941270796,0.1893946369560991,0.0413872189595857,3,27,12,0,-0.4578949966653088
0.0478436771848056,0.0194135975073899,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1896230530696945,0.1815066040534871,0.040935469298398,4,27,12,0,-0.4578949966653088
0.0478436771848056,0.0241072141887033,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1879959440180161,0.1803914346807443,0.0440282169788372,5,27,12,0,-0.4578949966653088
0.0478436771848056,0.0203123751697691,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1816584721681818,0.1742528876748206,0.0466692149980887,6,27,12,0,-0.4578949966653088
0.0478436771848056,0.011943756491172,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1597986157782415,0.1505683271436317,0.036522222608333,7,27,12,0,-0.4578949966653088
0.0478436771848056,0.0091475593193257,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.152629903434615,0.1430537225172135,0.0387462209403342,8,27,12,0,-0.4578949966653088
0.0478436771848056,0.0075896780378684,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1424545765389739,0.133656630142312,0.0440282169788372,9,27,12,0,-0.4578949966653088
0.0478436771848056,0.0070304386034992,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1250810606864514,0.1185660354194162,0.0497272127045904,10,27,12,0,-0.4578949966653088
0.0478436771848056,0.0056922585284013,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1202410007899732,0.1156758028707938,0.0589707057719706,11,27,12,0,-0.4578949966653088
0.0478436771848056,0.0013980985859231,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1212785775765507,0.1179470652629855,0.0704381971713521,12,27,12,0,-0.4578949966653088
0.0478436771848056,1.9972836941759208e-05,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1260655795691698,0.1240498040780413,0.0845119366160475,13,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1306108733330975,0.1301678892606119,0.0942071793446154,14,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1307464657540707,0.1308073212403957,0.091566181325364,15,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1293728555763857,0.1289913344178099,0.082739687945234,16,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1276514213622911,0.1261829491625998,0.0704381971713521,17,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.116019949771851,0.1127293003079504,0.0510477117142162,18,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0987466544043955,0.0935974954728215,0.0343329742502693,19,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0899331470411375,0.0844050213314508,0.0285992285505785,20,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0867968353908009,0.0809111649939126,0.0259582305313271,21,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0873215191067407,0.0810237050223545,0.0231087326684505,22,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0874689021730159,0.081033935934031,0.020467734649199,23,27,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.085511655052881,0.0794072209774612,0.0189387357959481,0,28,12,0,-0.4578949966653088
0.0478436771848056,1.9972836941759208e-05,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0854055392451628,0.0804047348659239,0.0222399833200125,1,28,12,0,-0.4578949966653088
0.0478436771848056,0.0002596468802428,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0885890134767075,0.0857401553052392,0.0290509782117663,2,28,12,0,-0.4578949966653088
0.0478436771848056,0.0059119597347607,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0880348531475127,0.0863744718291846,0.0308232268825798,3,28,12,0,-0.4578949966653088
0.0478436771848056,0.0200926739634097,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0827349580842559,0.081867755235669,0.0325607255794558,4,28,12,0,-0.4578949966653088
0.0478436771848056,0.0236678117759846,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0790326954594224,0.0784301689123517,0.0382944712791465,5,28,12,0,-0.4578949966653088
0.0478436771848056,0.0203123751697691,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0742869607253605,0.0732430966923462,0.0413872189595857,6,28,12,0,-0.4578949966653088
0.0478436771848056,0.0151793560757369,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0695824932498555,0.0678616371504864,0.0391632206275845,7,28,12,0,-0.4578949966653088
